hotel_id,check-in,check-out,rates
19755,13-08-2024,14-08-2024,"{'19755_21': {'Room_name': 'Studio, 1 Double Bed (Sofa bed)', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 725, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_22': {'Room_name': 'Studio, 1 Double Bed (Sofa bed)', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 784, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_23': {'Room_name': 'Studio, 1 Double Bed (Sofa bed)', 'Rate_name': 'Internet Included, Breakfast Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 811, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_24': {'Room_name': 'Studio, 1 Double Bed (Sofa bed)', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 870, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_25': {'Room_name': 'Studio, 1 King Bed, Kitchenette', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 764, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_26': {'Room_name': 'Studio, 1 King Bed, Kitchenette', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 823, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_27': {'Room_name': 'Studio, 1 King Bed, Kitchenette', 'Rate_name': 'Internet Included, Breakfast Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 850, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_28': {'Room_name': 'Studio, 1 King Bed, Kitchenette', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 909, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_29': {'Room_name': 'Suite, 1 Bedroom', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 911, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_30': {'Room_name': 'Suite, 1 Bedroom', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 980, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_31': {'Room_name': 'Suite, 1 Bedroom', 'Rate_name': 'Internet Included, Breakfast Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 997, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_32': {'Room_name': 'Suite, 1 Bedroom', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 1066, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_33': {'Room_name': 'Suite, 1 Bedroom, River View', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 999, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_34': {'Room_name': 'Suite, 1 Bedroom, River View', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 1078, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_35': {'Room_name': 'Suite, 1 Bedroom, River View', 'Rate_name': 'Internet Included, Breakfast Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 1086, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_36': {'Room_name': 'Suite, 1 Bedroom, River View', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 1164, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_37': {'Room_name': 'Suite, 1 Bedroom, Kitchenette', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 1098, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_38': {'Room_name': 'Suite, 1 Bedroom, Kitchenette', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 1176, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_39': {'Room_name': 'Suite, 1 Bedroom, Kitchenette', 'Rate_name': 'Internet Included, Breakfast Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 1184, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_40': {'Room_name': 'Suite, 1 Bedroom, Kitchenette', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 1262, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_41': {'Room_name': 'Suite, 1 Bedroom, Balcony, River View', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 1098, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_42': {'Room_name': 'Suite, 1 Bedroom, Balcony, River View', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 1176, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_43': {'Room_name': 'Suite, 1 Bedroom, Balcony, River View', 'Rate_name': 'Internet Included, Breakfast Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 1184, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_44': {'Room_name': 'Suite, 1 Bedroom, Balcony, River View', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 1262, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_45': {'Room_name': 'Suite, 1 Bedroom, Kitchenette, River View', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 1186, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_46': {'Room_name': 'Suite, 1 Bedroom, Kitchenette, River View', 'Rate_name': 'Internet Included, Breakfast Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 1272, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_47': {'Room_name': 'Suite, 1 Bedroom, Kitchenette, River View', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 1274, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_48': {'Room_name': 'Suite, 1 Bedroom, Kitchenette, River View', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 1361, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_49': {'Room_name': 'Suite, 1 Bedroom, Balcony, River View (Kitchenette)', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 1274, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_50': {'Room_name': 'Suite, 1 Bedroom, Balcony, River View (Kitchenette)', 'Rate_name': 'Internet Included, Breakfast Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 1361, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_51': {'Room_name': 'Suite, 1 Bedroom, Balcony, River View (Kitchenette)', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 1372, 'Currency': 'AUD', 'Top Deal': False}}"
19755,13-08-2024,14-08-2024,"{'19755_52': {'Room_name': 'Suite, 1 Bedroom, Balcony, River View (Kitchenette)', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 1459, 'Currency': 'AUD', 'Top Deal': False}}"
19660,13-08-2024,14-08-2024,"{'19660_1': {'Room_name': 'Classic Double Room', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 285, 'Currency': 'AUD', 'Top Deal': False}}"
19660,13-08-2024,14-08-2024,"{'19660_2': {'Room_name': 'Classic Double Room', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 303, 'Currency': 'AUD', 'Top Deal': False}}"
19660,13-08-2024,14-08-2024,"{'19660_3': {'Room_name': 'Classic Double Room', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 342, 'Currency': 'AUD', 'Top Deal': False}}"
19660,13-08-2024,14-08-2024,"{'19660_4': {'Room_name': 'Classic Triple Room', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 409, 'Currency': 'AUD', 'Top Deal': False}}"
19660,13-08-2024,14-08-2024,"{'19660_5': {'Room_name': 'Classic Triple Room', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 448, 'Currency': 'AUD', 'Top Deal': False}}"
19660,13-08-2024,14-08-2024,"{'19660_6': {'Room_name': 'Classic Triple Room', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 454, 'Currency': 'AUD', 'Top Deal': False}}"
19660,13-08-2024,14-08-2024,"{'19660_7': {'Room_name': 'Classic Triple Room', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 493, 'Currency': 'AUD', 'Top Deal': False}}"
19660,13-08-2024,14-08-2024,"{'19660_8': {'Room_name': 'Junior Suite', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 417, 'Currency': 'AUD', 'Top Deal': False}}"
19660,13-08-2024,14-08-2024,"{'19660_9': {'Room_name': 'Junior Suite', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 457, 'Currency': 'AUD', 'Top Deal': False}}"
19660,13-08-2024,14-08-2024,"{'19660_10': {'Room_name': 'Junior Suite', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 464, 'Currency': 'AUD', 'Top Deal': False}}"
19660,13-08-2024,14-08-2024,"{'19660_11': {'Room_name': 'Junior Suite', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Aug 12, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 503, 'Currency': 'AUD', 'Top Deal': False}}"
779486,13-08-2024,14-08-2024,"{'779486_1': {'Room_name': 'Superior Studio', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 409, 'Currency': 'AUD', 'Top Deal': False}}"
779486,13-08-2024,14-08-2024,"{'779486_2': {'Room_name': 'Superior Studio', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 00:01 (GMT+01:00) on Aug 11, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 430, 'Currency': 'AUD', 'Top Deal': False}}"
779486,13-08-2024,14-08-2024,"{'779486_3': {'Room_name': 'Superior Studio', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 00:01 (GMT+01:00) on Aug 11, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 509, 'Currency': 'AUD', 'Top Deal': False}}"
779486,13-08-2024,14-08-2024,"{'779486_4': {'Room_name': 'Executive Studio', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 465, 'Currency': 'AUD', 'Top Deal': False}}"
779486,13-08-2024,14-08-2024,"{'779486_5': {'Room_name': 'Executive Studio', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 00:01 (GMT+01:00) on Aug 11, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 489, 'Currency': 'AUD', 'Top Deal': False}}"
779486,13-08-2024,14-08-2024,"{'779486_6': {'Room_name': 'Executive Studio', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 00:01 (GMT+01:00) on Aug 11, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 568, 'Currency': 'AUD', 'Top Deal': False}}"
779486,13-08-2024,14-08-2024,"{'779486_7': {'Room_name': 'Superior Studio Suite', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 521, 'Currency': 'AUD', 'Top Deal': False}}"
779486,13-08-2024,14-08-2024,"{'779486_8': {'Room_name': 'Superior Studio Suite', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 00:01 (GMT+01:00) on Aug 11, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 548, 'Currency': 'AUD', 'Top Deal': False}}"
779486,13-08-2024,14-08-2024,"{'779486_9': {'Room_name': 'Superior Studio Suite', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 00:01 (GMT+01:00) on Aug 11, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 627, 'Currency': 'AUD', 'Top Deal': False}}"
779486,13-08-2024,14-08-2024,"{'779486_10': {'Room_name': 'Executive Suite', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 633, 'Currency': 'AUD', 'Top Deal': False}}"
779486,13-08-2024,14-08-2024,"{'779486_11': {'Room_name': 'Executive Suite', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 00:01 (GMT+01:00) on Aug 11, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 666, 'Currency': 'AUD', 'Top Deal': False}}"
779486,13-08-2024,14-08-2024,"{'779486_12': {'Room_name': 'Executive Suite', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 00:01 (GMT+01:00) on Aug 11, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 744, 'Currency': 'AUD', 'Top Deal': False}}"
779486,13-08-2024,14-08-2024,"{'779486_13': {'Room_name': 'Apartment', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 782, 'Currency': 'AUD', 'Top Deal': False}}"
779486,13-08-2024,14-08-2024,"{'779486_14': {'Room_name': 'Apartment', 'Rate_name': 'Internet Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 00:01 (GMT+01:00) on Aug 11, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 823, 'Currency': 'AUD', 'Top Deal': False}}"
779486,13-08-2024,14-08-2024,"{'779486_15': {'Room_name': 'Apartment', 'Rate_name': 'Internet Included, Breakfast Included', 'Number of Guests': 2, 'Cancellation Policy': 'This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 00:01 (GMT+01:00) on Aug 11, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.', 'Price': 901, 'Currency': 'AUD', 'Top Deal': False}}"
779486,13-08-2024,14-08-2024,"{'779486_16': {'Room_name': 'Signature Suite', 'Rate_name': 'Internet Included - Non-refundable', 'Number of Guests': 2, 'Cancellation Policy': 'Non-refundable', 'Price': 968, 'Currency': 'AUD', 'Top Deal': False}}"
